cluster,mp,starts,minutes,min_90s,gls,ast,g_plus_a,g_minus_pk,pk,pkatt,crdy,crdr,per90_gls,per90_ast,per90_g_a,per90_g_minus_pk,per90_g_a_minus_pk
0,20.660526315789475,15.021052631578947,1354.7421052631578,15.053947368421053,0.6842105263157895,0.7631578947368421,1.4473684210526316,0.6684210526315789,0.015789473684210527,0.02368421052631579,3.026315789473684,0.1,0.04757894736842106,0.048605263157894735,0.09644736842105263,0.04655263157894737,0.09542105263157895
1,29.28688524590164,21.65573770491803,1920.0655737704917,21.32950819672131,6.729508196721311,4.204918032786885,10.934426229508198,6.213114754098361,0.5163934426229508,0.6065573770491803,3.6065573770491803,0.11475409836065574,0.3481967213114754,0.20688524590163937,0.5547540983606558,0.32926229508196725,0.5359836065573771
